train_loss,train_acc,val_loss,val_acc
0.6881967782974243,0.5,0.6910420656204224,0.5
0.6688039898872375,0.5102877616882324,0.6702447533607483,0.5082025527954102
0.7201282382011414,0.5001018643379211,0.7239444255828857,0.5
0.6550361514091492,0.5072064995765686,0.6580075025558472,0.5055277943611145
0.6619493961334229,0.53132164478302,0.6639593839645386,0.5267475247383118
0.6657405495643616,0.5223835110664368,0.667786717414856,0.5201497673988342
0.6634063124656677,0.5055258274078369,0.6661814451217651,0.5041012763977051
0.6569295525550842,0.5088871717453003,0.6598352193832397,0.5071326494216919
0.6403748393058777,0.5148714184761047,0.6434120535850525,0.5110556483268738
0.6355010271072388,0.5159918665885925,0.6379120945930481,0.5146219730377197
0.6227324604988098,0.5372294187545776,0.6250637769699097,0.5365549325942993
0.6020723581314087,0.5629488229751587,0.6046068072319031,0.5627674460411072
0.5776994824409485,0.6688311696052551,0.579886257648468,0.6647646427154541
0.5542156100273132,0.6927425265312195,0.559039294719696,0.6965050101280212
0.5388616919517517,0.7312197685241699,0.5436682105064392,0.726818859577179
0.5158090591430664,0.7521008253097534,0.5188379883766174,0.7510699033737183
0.5159339904785156,0.7530430555343628,0.5155184864997864,0.7512482404708862
0.5038397312164307,0.7509294748306274,0.5048275589942932,0.7541012763977051
0.5276087522506714,0.7365928292274475,0.5295308828353882,0.7328816056251526
0.5097288489341736,0.7519480586051941,0.5181990265846252,0.7492867112159729
0.5251279473304749,0.760606050491333,0.525967538356781,0.749821662902832
0.5171489715576172,0.7464985847473145,0.5206342935562134,0.742332398891449
